Date,Product,Category,Region,Sales,Quantity,Profit,Discount
2023-02-08,Widget E,Home Appliances,West,1181.26,19,138.33,0.1
2023-02-09,Widget C,Home Appliances,South,409.83,11,103.93,0.09
2023-02-10,Widget E,Clothing,South,2308.26,1,231.11,0.24
2023-02-11,Widget D,Electronics,East,467.89,15,127.17,0.1
2023-02-12,Widget E,Electronics,South,988.42,24,186.67,0.22
2023-02-13,Widget C,Clothing,North,555.2,34,166.34,0.24
2023-02-14,Widget B,Clothing,North,2313.44,20,377.81,0.14
2023-02-15,Widget A,Home Appliances,South,2099.32,4,235.11,0.08
2023-02-16,Widget D,Clothing,South,3794.97,43,728.06,0.23
2023-02-17,Widget B,Clothing,North,4824.54,14,881.35,0.19
2023-02-18,Widget B,Electronics,North,4637.4,47,534.96,0.03
2023-02-19,Widget E,Electronics,East,4154.78,4,1130.6,0.11
2023-02-20,Widget E,Clothing,North,3367.81,21,695.55,0.22
2023-02-21,Widget E,Home Appliances,West,3440.47,42,811.19,0.14
2023-02-22,Widget C,Electronics,North,2829.85,21,480.25,0.02
2023-02-23,Widget B,Home Appliances,South,1534.77,4,327.74,0.12
2023-02-24,Widget A,Clothing,East,2564.97,26,635.31,0.12
2023-02-25,Widget D,Home Appliances,North,2550.15,38,480.87,0.13
2023-02-26,Widget C,Home Appliances,South,2344.03,9,285.1,0.21
2023-02-27,Widget A,Electronics,North,2012.1,16,504.95,0.05
2023-02-28,Widget E,Clothing,North,3518.45,45,565.56,0.17
2023-03-01,Widget E,Clothing,East,4814.36,15,804.66,0.16
2023-03-02,Widget D,Electronics,West,976.99,10,163.33,0.05
2023-03-03,Widget D,Electronics,East,1170.17,38,135.16,0.15
2023-03-04,Widget C,Clothing,North,4553.23,24,1064.68,0.17
2023-03-05,Widget D,Clothing,North,1628.97,36,379.03,0.08
2023-03-06,Widget C,Clothing,North,4365.14,47,729.75,0.06
2023-03-07,Widget C,Electronics,North,3746.65,10,779.3,0.15
2023-03-08,Widget C,Clothing,West,3847.41,44,393.91,0.13
2023-03-09,Widget A,Clothing,East,4565.77,23,1205.67,0.02
2023-03-10,Widget E,Home Appliances,East,2043.72,27,471.98,0.18
2023-03-11,Widget C,Electronics,East,3241.67,34,652.24,0.09
2023-03-12,Widget C,Home Appliances,South,313.25,40,81.24,0.12
2023-03-13,Widget B,Home Appliances,North,2408.31,5,698.85,0.1
2023-03-14,Widget C,Clothing,North,3107.89,11,348.16,0.17
2023-03-15,Widget B,Home Appliances,West,369.12,36,62.13,0.09
2023-03-16,Widget A,Electronics,East,2682.26,20,335.22,0.25
2023-03-17,Widget B,Clothing,West,1671.03,50,426.3,0.04
2023-03-18,Widget D,Home Appliances,South,4069.54,32,980.43,0.12
2023-03-19,Widget E,Home Appliances,North,3607.6,42,581.2,0.03
2023-03-20,Widget D,Electronics,West,4475.33,49,836.52,0.25
2023-03-21,Widget A,Clothing,West,1331.61,2,235.16,0.18
2023-03-22,Widget E,Electronics,West,3046.56,20,651.29,0.17
2023-03-23,Widget E,Electronics,South,2515.75,1,638.57,0.12
2023-03-24,Widget C,Home Appliances,South,2542.94,30,408.12,0.18
2023-03-25,Widget B,Home Appliances,North,1319.38,49,301.08,0.03
2023-03-26,Widget C,Clothing,North,1626.65,46,333.81,0.0
2023-03-27,Widget D,Electronics,North,1092.59,33,202.23,0.23
2023-03-28,Widget A,Electronics,West,3013.41,28,673.2,0.24
2023-03-29,Widget C,Electronics,North,3107.74,9,341.68,0.2
2023-03-30,Widget C,Home Appliances,East,4114.69,45,1097.6,0.13
2023-03-31,Widget E,Electronics,South,972.45,47,267.07,0.18
2023-04-01,Widget A,Clothing,North,757.73,35,180.94,0.23
2023-04-02,Widget C,Clothing,North,116.65,33,29.59,0.18
2023-04-03,Widget C,Home Appliances,South,3571.4,34,721.17,0.04
2023-04-04,Widget C,Clothing,East,268.37,41,64.62,0.2
2023-04-05,Widget A,Electronics,West,3942.06,7,841.29,0.13
2023-04-06,Widget A,Home Appliances,North,3091.39,23,714.38,0.15
2023-04-07,Widget A,Clothing,North,3317.99,37,467.83,0.03
2023-04-08,Widget A,Home Appliances,West,2777.2,22,355.86,0.19
2023-04-09,Widget B,Home Appliances,East,2159.13,38,585.25,0.21
2023-04-10,Widget C,Clothing,South,2107.95,24,522.84,0.02
2023-04-11,Widget E,Clothing,North,4730.4,32,1130.03,0.1
2023-04-12,Widget B,Clothing,East,4374.08,26,939.06,0.07
2023-04-13,Widget D,Electronics,East,2999.14,45,488.99,0.23
2023-04-14,Widget A,Clothing,North,4857.81,36,759.55,0.0
2023-04-15,Widget D,Clothing,East,1992.71,36,388.34,0.24
2023-04-16,Widget E,Home Appliances,East,3739.79,19,499.36,0.09
2023-04-17,Widget A,Clothing,East,1581.08,13,349.82,0.06
2023-04-18,Widget D,Home Appliances,South,1822.06,14,402.87,0.09
2023-04-19,Widget C,Home Appliances,East,2210.75,25,252.02,0.16
2023-04-20,Widget C,Electronics,South,2846.51,44,311.14,0.19
2023-04-21,Widget E,Electronics,East,3584.72,26,807.33,0.13
2023-04-22,Widget D,Home Appliances,North,2847.5,19,416.81,0.08
2023-04-23,Widget D,Clothing,West,3232.53,47,862.63,0.08
2023-04-24,Widget A,Clothing,East,1749.9,16,237.22,0.01
2023-04-25,Widget E,Home Appliances,South,4414.22,18,1227.13,0.18
2023-04-26,Widget C,Home Appliances,West,1517.36,22,451.33,0.15
2023-04-27,Widget D,Clothing,East,1351.02,31,302.22,0.25
2023-04-28,Widget C,Clothing,East,4966.19,4,1458.74,0.13
2023-04-29,Widget B,Home Appliances,East,4433.91,14,863.4,0.18
2023-04-30,Widget C,Home Appliances,East,3060.95,46,488.46,0.22
2023-05-01,Widget B,Home Appliances,West,4376.52,3,657.24,0.24
2023-05-02,Widget A,Clothing,East,269.3,4,38.53,0.24
2023-05-03,Widget D,Electronics,North,4980.39,40,1230.55,0.12
2023-05-04,Widget E,Electronics,West,2269.6,4,494.85,0.18
2023-05-05,Widget B,Home Appliances,East,895.25,23,111.63,0.09
2023-05-06,Widget A,Home Appliances,East,4568.85,9,786.92,0.18
2023-05-07,Widget E,Clothing,West,4764.79,37,632.26,0.18
2023-05-08,Widget E,Clothing,East,2617.19,44,514.94,0.19
2023-05-09,Widget B,Clothing,East,4198.95,20,461.06,0.22
2023-05-10,Widget A,Clothing,West,3307.28,36,669.28,0.05
2023-05-11,Widget E,Home Appliances,South,1803.34,34,413.81,0.1
2023-05-12,Widget A,Electronics,North,4307.04,9,1127.55,0.22
2023-05-13,Widget E,Clothing,West,2784.98,50,422.76,0.08
2023-05-14,Widget D,Electronics,West,1690.54,47,328.8,0.22
2023-05-15,Widget E,Home Appliances,West,1669.89,15,330.89,0.23
2023-05-16,Widget D,Electronics,West,2458.26,7,719.64,0.12
2023-05-17,Widget C,Electronics,South,4377.31,9,817.27,0.14
2023-05-18,Widget E,Clothing,East,3179.5,41,808.9,0.22
2023-05-19,Widget A,Electronics,East,2283.74,7,638.14,0.01
2023-05-20,Widget E,Electronics,East,2297.86,29,330.62,0.07
2023-05-21,Widget B,Electronics,South,635.09,29,180.35,0.11
2023-05-22,Widget B,Clothing,South,755.92,41,204.35,0.22
2023-05-23,Widget B,Home Appliances,South,3390.47,38,469.58,0.24
2023-05-24,Widget A,Clothing,West,2026.0,5,378.4,0.03
2023-05-25,Widget D,Clothing,West,713.74,39,206.5,0.13
2023-05-26,Widget C,Electronics,West,609.82,24,75.66,0.16
2023-05-27,Widget E,Clothing,West,1592.98,26,444.78,0.23
2023-05-28,Widget D,Electronics,West,3301.05,10,409.15,0.13
2023-05-29,Widget B,Electronics,East,360.08,42,71.03,0.06
2023-05-30,Widget B,Clothing,North,3804.84,12,864.1,0.25
2023-05-31,Widget E,Electronics,North,1646.68,41,446.12,0.11
2023-06-01,Widget C,Electronics,West,302.99,6,79.75,0.15
2023-06-02,Widget B,Home Appliances,West,4588.88,33,908.27,0.19
2023-06-03,Widget E,Home Appliances,North,3735.7,28,780.37,0.0
2023-06-04,Widget A,Electronics,South,4486.69,43,621.12,0.05
2023-06-05,Widget B,Clothing,North,3514.87,42,728.14,0.03
2023-06-06,Widget A,Clothing,South,1231.15,24,329.28,0.21
2023-06-07,Widget E,Electronics,East,3004.77,46,768.5,0.17
2023-06-08,Widget B,Electronics,South,2211.42,41,479.22,0.23
2023-06-09,Widget D,Home Appliances,West,1279.84,38,231.11,0.07
2023-06-10,Widget E,Clothing,East,4432.82,40,1232.48,0.12
2023-06-11,Widget E,Home Appliances,North,4530.5,25,580.96,0.14
2023-06-12,Widget E,Home Appliances,South,3917.99,17,831.2,0.12
2023-06-13,Widget D,Clothing,East,2915.17,22,403.29,0.2
2023-06-14,Widget E,Electronics,North,1795.46,11,382.94,0.14
2023-06-15,Widget D,Clothing,West,3125.97,5,348.94,0.06
2023-06-16,Widget A,Clothing,East,3063.5,17,820.38,0.16
2023-06-17,Widget C,Home Appliances,North,3770.26,39,1039.32,0.06
2023-06-18,Widget B,Electronics,East,1770.61,44,466.57,0.05
2023-06-19,Widget B,Clothing,South,1137.88,4,247.79,0.02
2023-06-20,Widget D,Electronics,South,1926.37,38,464.95,0.01
2023-06-21,Widget D,Clothing,East,3745.75,49,549.38,0.17
2023-06-22,Widget A,Electronics,West,1100.88,8,154.62,0.24
2023-06-23,Widget C,Electronics,West,1732.58,37,273.33,0.06
2023-06-24,Widget C,Clothing,South,4644.01,45,1087.79,0.17
2023-06-25,Widget B,Electronics,West,2792.75,4,801.08,0.15
2023-06-26,Widget C,Clothing,North,1217.72,18,363.03,0.0
2023-06-27,Widget C,Electronics,North,123.56,26,28.39,0.04
2023-06-28,Widget C,Home Appliances,East,4179.84,14,684.4,0.12
2023-06-29,Widget C,Clothing,North,770.27,17,133.16,0.2
2023-06-30,Widget D,Electronics,North,4389.53,41,732.57,0.11
2023-07-01,Widget E,Home Appliances,North,1289.58,49,195.55,0.14
2023-07-02,Widget D,Home Appliances,North,4515.81,50,1104.25,0.02
2023-07-03,Widget E,Clothing,South,3250.05,46,896.8,0.23
2023-07-04,Widget D,Home Appliances,South,3505.24,7,657.01,0.12
2023-07-05,Widget E,Clothing,East,2394.22,24,278.28,0.06
2023-07-06,Widget D,Electronics,South,1785.15,33,532.79,0.04
2023-07-07,Widget B,Electronics,West,2687.58,42,462.65,0.25
2023-07-08,Widget B,Clothing,South,219.02,41,42.72,0.04
2023-07-09,Widget C,Electronics,South,2223.67,38,283.3,0.12
2023-07-10,Widget C,Home Appliances,North,288.88,30,57.17,0.03
2023-07-11,Widget B,Home Appliances,South,3413.2,44,526.61,0.05
2023-07-12,Widget E,Home Appliances,East,3374.19,17,618.17,0.02
2023-07-13,Widget D,Electronics,East,505.68,49,102.31,0.03
2023-07-14,Widget D,Home Appliances,West,306.27,6,44.0,0.08
2023-07-15,Widget A,Clothing,East,3400.85,13,601.34,0.17
2023-07-16,Widget C,Clothing,South,2920.03,41,838.06,0.25
2023-07-17,Widget B,Home Appliances,West,2203.5,22,503.65,0.18
2023-07-18,Widget E,Home Appliances,North,3184.97,17,530.15,0.13
2023-07-19,Widget A,Clothing,West,1966.17,9,457.58,0.07
2023-07-20,Widget A,Home Appliances,West,3332.84,32,927.28,0.04
2023-07-21,Widget D,Home Appliances,North,2947.81,41,348.73,0.09
2023-07-22,Widget D,Clothing,South,3953.04,23,1044.84,0.15
2023-07-23,Widget D,Electronics,North,2651.94,41,312.72,0.16
2023-07-24,Widget C,Clothing,South,2932.93,37,800.65,0.09
2023-07-25,Widget D,Home Appliances,North,2703.75,22,610.35,0.04
2023-07-26,Widget C,Clothing,South,3579.9,39,813.97,0.06
2023-07-27,Widget D,Home Appliances,North,2254.0,28,500.18,0.14
2023-07-28,Widget B,Clothing,East,3147.01,13,545.85,0.19
2023-07-29,Widget A,Clothing,West,4143.38,17,963.21,0.1
2023-07-30,Widget A,Home Appliances,North,4611.04,38,645.95,0.11
2023-07-31,Widget B,Electronics,West,4817.94,20,512.89,0.22
2023-08-01,Widget B,Clothing,South,1861.89,35,452.9,0.06
2023-08-02,Widget A,Clothing,East,3830.23,23,841.97,0.11
2023-08-03,Widget D,Electronics,North,2100.18,18,368.49,0.14
2023-08-04,Widget E,Electronics,South,4935.16,42,1076.41,0.1
2023-08-05,Widget C,Clothing,South,4784.16,5,575.59,0.02
2023-08-06,Widget B,Home Appliances,East,4698.64,25,1382.85,0.01
2023-08-07,Widget B,Home Appliances,East,2222.69,12,280.07,0.05
2023-08-08,Widget D,Electronics,North,3703.48,43,871.03,0.17
2023-08-09,Widget A,Electronics,South,743.03,26,78.3,0.04
2023-08-10,Widget A,Clothing,South,1375.58,29,300.98,0.04
2023-08-11,Widget E,Clothing,North,2064.25,44,327.24,0.25
2023-08-12,Widget B,Electronics,North,4339.26,20,1152.02,0.19
2023-08-13,Widget B,Electronics,West,1770.1,8,471.69,0.05
2023-08-14,Widget A,Clothing,North,3285.03,30,557.91,0.24
2023-08-15,Widget B,Electronics,East,2491.86,42,738.08,0.13
2023-08-16,Widget C,Home Appliances,West,2251.11,46,487.78,0.23
2023-08-17,Widget C,Clothing,West,4007.39,24,546.03,0.12
2023-08-18,Widget B,Electronics,South,2033.5,22,564.22,0.06
2023-08-19,Widget A,Home Appliances,South,4489.08,11,1288.43,0.06
2023-08-20,Widget C,Clothing,West,2788.52,37,433.34,0.2
2023-08-21,Widget B,Clothing,East,1054.51,31,291.87,0.24
2023-08-22,Widget B,Home Appliances,East,3399.56,35,654.31,0.12
2023-08-23,Widget A,Electronics,North,2189.43,5,447.4,0.12
2023-08-24,Widget E,Clothing,East,1624.94,24,352.58,0.11
2023-08-25,Widget D,Clothing,West,4528.95,38,1321.9,0.09
2023-08-26,Widget B,Clothing,West,4652.39,18,474.42,0.01
2023-08-27,Widget C,Home Appliances,East,4149.43,9,439.73,0.24
2023-08-28,Widget B,Home Appliances,North,2660.12,25,598.87,0.0
2023-08-29,Widget B,Electronics,South,1178.25,27,223.16,0.14
2023-08-30,Widget C,Clothing,North,3308.34,1,791.28,0.18
2023-08-31,Widget C,Electronics,South,3607.05,36,722.98,0.18
2023-09-01,Widget B,Electronics,West,2656.83,32,653.83,0.15
2023-09-02,Widget E,Home Appliances,North,828.55,43,154.83,0.13
2023-09-03,Widget B,Electronics,East,4777.63,1,686.34,0.09
2023-09-04,Widget E,Home Appliances,West,643.63,41,104.07,0.01
2023-09-05,Widget C,Home Appliances,West,2343.77,11,253.37,0.12
2023-09-06,Widget C,Home Appliances,North,3263.43,45,499.29,0.21
2023-09-07,Widget D,Home Appliances,East,4355.43,1,536.77,0.25
2023-09-08,Widget E,Electronics,East,168.84,4,18.48,0.03
2023-09-09,Widget C,Clothing,East,2222.81,47,336.08,0.01
2023-09-10,Widget A,Home Appliances,West,1468.95,43,261.34,0.18
2023-09-11,Widget A,Home Appliances,East,4670.33,25,1223.93,0.09
2023-09-12,Widget A,Home Appliances,South,2535.23,34,588.86,0.03
2023-09-13,Widget A,Clothing,North,4767.92,44,1167.74,0.04
2023-09-14,Widget B,Home Appliances,East,2257.25,8,478.7,0.18
2023-09-15,Widget C,Clothing,South,4913.37,16,1012.91,0.07
2023-09-16,Widget E,Home Appliances,South,553.45,37,145.42,0.25
2023-09-17,Widget C,Home Appliances,North,434.6,7,100.91,0.12
2023-09-18,Widget C,Home Appliances,South,3792.43,16,798.28,0.06
2023-09-19,Widget C,Clothing,East,1921.11,4,300.02,0.1
2023-09-20,Widget D,Clothing,South,3951.02,3,692.04,0.02
2023-09-21,Widget B,Electronics,West,2385.64,46,268.56,0.06
2023-09-22,Widget E,Home Appliances,South,2160.44,43,446.66,0.11
2023-09-23,Widget D,Electronics,South,4065.34,50,682.17,0.16
2023-09-24,Widget B,Clothing,South,3419.7,18,991.11,0.05
2023-09-25,Widget E,Electronics,South,1091.79,46,261.41,0.03
2023-09-26,Widget C,Home Appliances,East,719.28,5,204.87,0.01
2023-09-27,Widget B,Clothing,East,4849.28,23,612.73,0.1
2023-09-28,Widget D,Electronics,West,4068.59,35,1155.98,0.13
2023-09-29,Widget D,Clothing,West,2754.27,24,586.66,0.16
2023-09-30,Widget E,Electronics,West,1620.69,5,340.98,0.15
2023-10-01,Widget E,Clothing,North,1560.89,16,316.99,0.01
2023-10-02,Widget B,Clothing,East,3719.62,24,941.29,0.02
2023-10-03,Widget C,Electronics,East,1434.42,38,297.23,0.08
2023-10-04,Widget C,Electronics,West,3660.24,38,690.45,0.19
2023-10-05,Widget A,Clothing,North,3723.68,30,427.78,0.2
2023-10-06,Widget E,Clothing,South,477.42,46,98.94,0.2
2023-10-07,Widget E,Clothing,East,841.18,25,86.62,0.03
2023-10-08,Widget D,Clothing,South,804.84,50,114.16,0.13
2023-10-09,Widget E,Clothing,North,452.04,40,100.48,0.03
2023-10-10,Widget E,Electronics,South,1019.92,46,147.35,0.21
2023-10-11,Widget E,Electronics,East,1069.28,27,161.71,0.22
2023-10-12,Widget C,Electronics,East,2111.73,22,312.67,0.15
2023-10-13,Widget A,Home Appliances,South,1673.75,10,281.23,0.09
2023-10-14,Widget E,Clothing,East,143.6,18,27.64,0.04
2023-10-15,Widget D,Electronics,South,3414.31,7,890.47,0.14
2023-10-16,Widget A,Home Appliances,North,4726.97,16,1060.95,0.06
2023-10-17,Widget E,Electronics,North,1070.24,28,310.93,0.15
2023-10-18,Widget C,Home Appliances,East,1512.53,26,353.28,0.0
2023-10-19,Widget E,Clothing,East,1211.09,15,356.11,0.13
2023-10-20,Widget B,Electronics,South,4106.34,38,838.58,0.15
2023-10-21,Widget E,Electronics,South,1669.84,15,260.77,0.11
2023-10-22,Widget D,Home Appliances,West,2013.9,30,413.15,0.23
2023-10-23,Widget C,Clothing,West,2172.76,48,468.89,0.14
2023-10-24,Widget E,Clothing,North,4812.17,8,746.62,0.23
2023-10-25,Widget B,Electronics,West,2585.97,24,515.85,0.06
2023-10-26,Widget C,Clothing,South,1934.12,13,243.01,0.07
2023-10-27,Widget C,Home Appliances,North,4312.63,13,921.59,0.21
2023-10-28,Widget C,Home Appliances,North,2508.5,46,483.14,0.24
2023-10-29,Widget B,Electronics,South,4664.65,29,1039.06,0.16
2023-10-30,Widget E,Electronics,South,1126.05,39,136.59,0.07
2023-10-31,Widget A,Home Appliances,South,3358.27,5,567.04,0.09
2023-11-01,Widget A,Electronics,South,4825.78,16,1344.84,0.02
2023-11-02,Widget C,Clothing,West,2850.6,43,628.26,0.17
2023-11-03,Widget C,Home Appliances,North,848.33,17,197.22,0.04
2023-11-04,Widget D,Electronics,South,4331.57,47,685.63,0.07
2023-11-05,Widget B,Electronics,South,1614.2,30,440.33,0.16
2023-11-06,Widget D,Home Appliances,East,4903.55,38,593.54,0.1
2023-11-07,Widget B,Clothing,South,2855.17,20,385.42,0.03
2023-11-08,Widget A,Home Appliances,East,910.41,16,186.93,0.18
2023-11-09,Widget D,Electronics,East,4578.66,2,1162.0,0.22
2023-11-10,Widget B,Home Appliances,North,4540.24,47,1104.33,0.05
2023-11-11,Widget E,Electronics,North,4351.19,35,647.62,0.05
2023-11-12,Widget C,Clothing,South,1689.65,48,473.4,0.13
2023-11-13,Widget B,Home Appliances,South,4595.69,33,1315.83,0.08
2023-11-14,Widget C,Clothing,North,2731.02,21,588.48,0.12
2023-11-15,Widget B,Home Appliances,South,4508.33,38,535.43,0.08
2023-11-16,Widget B,Electronics,North,4167.14,25,864.28,0.01
2023-11-17,Widget D,Home Appliances,West,401.84,25,113.17,0.07
2023-11-18,Widget C,Home Appliances,West,4160.48,49,645.32,0.03
2023-11-19,Widget E,Home Appliances,West,2805.73,13,284.94,0.11
2023-11-20,Widget B,Home Appliances,South,2320.64,39,540.2,0.11
2023-11-21,Widget A,Home Appliances,West,224.81,23,50.04,0.11
2023-11-22,Widget D,Clothing,East,1970.2,44,564.93,0.08
2023-11-23,Widget D,Electronics,East,1832.76,4,408.54,0.23
2023-11-24,Widget D,Electronics,West,1570.75,28,179.6,0.05
2023-11-25,Widget E,Clothing,West,823.99,33,192.83,0.23
2023-11-26,Widget B,Electronics,East,4668.97,3,846.29,0.08
2023-11-27,Widget A,Home Appliances,South,2643.81,28,468.22,0.13
2023-11-28,Widget A,Electronics,East,3516.07,42,532.74,0.25
2023-11-29,Widget D,Electronics,North,1219.21,45,276.02,0.09
2023-11-30,Widget B,Clothing,North,4509.81,40,1195.98,0.22
2023-12-01,Widget C,Home Appliances,East,2656.59,2,742.94,0.24
2023-12-02,Widget A,Home Appliances,South,1274.45,13,377.75,0.06
2023-12-03,Widget B,Electronics,North,2175.83,16,246.01,0.25
2023-12-04,Widget C,Home Appliances,West,625.92,29,129.18,0.13
2023-12-05,Widget C,Electronics,East,472.31,25,62.46,0.11
2023-12-06,Widget C,Electronics,North,4143.53,44,583.37,0.17
2023-12-07,Widget D,Clothing,East,1444.54,23,149.75,0.24
2023-12-08,Widget C,Home Appliances,South,4889.44,27,979.88,0.12
2023-12-09,Widget B,Clothing,North,4537.92,24,1131.53,0.09
2023-12-10,Widget B,Home Appliances,North,516.69,20,153.93,0.23
2023-12-11,Widget A,Home Appliances,North,144.68,16,38.28,0.16
2023-12-12,Widget B,Clothing,North,2937.63,22,714.86,0.09
2023-12-13,Widget D,Home Appliances,South,3619.65,31,1011.91,0.02
2023-12-14,Widget A,Electronics,North,2376.24,22,392.96,0.09
2023-12-15,Widget B,Clothing,West,4497.02,18,898.59,0.23
2023-12-16,Widget E,Home Appliances,North,4968.24,39,803.57,0.06
2023-12-17,Widget B,Home Appliances,North,2234.7,30,538.53,0.16
2023-12-18,Widget C,Clothing,West,972.28,4,140.1,0.09
2023-12-19,Widget D,Clothing,North,2557.93,12,591.29,0.11
2023-12-20,Widget A,Electronics,East,1342.7,41,394.15,0.07
2023-12-21,Widget C,Electronics,West,4097.12,21,477.74,0.11
2023-12-22,Widget B,Electronics,South,2219.21,23,461.32,0.11
2023-12-23,Widget D,Home Appliances,South,2241.77,30,513.99,0.14
2023-12-24,Widget C,Clothing,East,566.97,40,88.62,0.01
2023-12-25,Widget A,Home Appliances,South,3637.88,32,917.83,0.04
2023-12-26,Widget D,Home Appliances,South,232.53,5,43.83,0.25
2023-12-27,Widget C,Home Appliances,East,693.13,36,140.41,0.21
2023-12-28,Widget C,Home Appliances,East,4760.58,15,1095.79,0.02
2023-12-29,Widget E,Electronics,North,2891.0,12,620.72,0.01
2023-12-30,Widget B,Clothing,South,3515.58,38,793.58,0.07
2023-12-31,Widget A,Electronics,East,2357.8,25,395.77,0.01
2023-01-01,Widget A,Clothing,North,3648.24,3,790.84,0.07
2023-01-02,Widget C,Clothing,South,4927.3,37,962.73,0.13
2023-01-03,Widget C,Electronics,South,1108.23,1,290.59,0.2
2023-01-04,Widget B,Clothing,South,2074.43,19,515.18,0.21
2023-01-05,Widget E,Clothing,East,355.21,38,65.64,0.23
